	18.SPF.CD	11.CON.HFD	20.SPF.HFD	24.SPF.HFD	2.CON.HFD	23.SPF.HFD	17.SPF.CD	1.CON.CD	3.CON.CD	13.SPF.CD	21.SPF.HFD	14.SPF.CD	16.SPF.CD	10.CON.HFD	12.CON.CD	15.SPF.CD	22.SPF.HFD	9.CON.CD	5.CON.CD	6.CON.HFD	8.CON.HFD	19.SPF.HFD	7.CON.CD	4.CON.HFD
OTU_87	15.0274847719507	7.59146050243576	16.3747107984324	22.7127733345661	4.47801665698237	20.9022692342465	13.8205373445787	26.535400938584	8.24818768194532	24.429920415653	39.2488517951504	27.753769326803	23.1092653735039	12.4001072673639	61.016437942995	20.7634189301938	68	9.89580785598983	51.6267578867351	6.72093023255814	10.4911061556812	14.1251221896383	83.9520134823488	16.2725225225225
OTU_70	7.87153964245035	0.690132772948706	481.689409320553	4.67615921594009	1.11950416424559	130.63918271404	100.512998869664	1.17935115282595	0	37.5386581996619	0	24.9783923941227	20.1274246801486	0	16.7068818177248	2.67915082970242	0	27.5668933131145	0	56.4558139534884	35.2201420940725	5.81622678396872	0	3.53750489620055
OTU_107	10.0183231813005	5.52106218358965	19.7861088814392	1.3360454902686	10.6352895603331	43.1109302956333	4.39744370054778	6.48643134054275	11.5474627547234	7.74607232691435	0.713615487184552	7.63228656487083	4.47276104003302	4.65004022526146	6.53747549389232	6.69787707425605	13	38.8763880056743	2.74610414291144	6.72093023255814	8.24301197946378	17.4486803519062	3.20427532375377	9.19751273012143
OTU_73	9.30272866835042	11.0421243671793	4.77595731620945	0	2.23900832849119	1.3063918271404	4.39744370054778	63.6849622526015	11.5474627547234	8.34192404436931	0.713615487184552	48.5690963219053	11.1819026000825	1.55001340842049	172.879907505153	54.252804301474	12	89.7691141221934	119.180919802357	6.04883720930233	5.24555307784058	0.83088954056696	126.889302820649	3.53750489620055
OTU_61	7.15594512950032	156.660139459356	1.3645592332027	0.668022745134298	13.4340499709471	0.653195913570202	94.2309364403095	0	0	50.6473959836708	0	0.693844233170076	8.94552208006603	279.777420219898	2.90554466395214	4.01872624455363	0	54.426943207944	0	186.841860465116	44.9618835243479	0	0	15.5650215432824
OTU_86	4.29356707770019	12.4223899130767	11.598753482223	7.34825019647728	9.51578539608755	13.7171141849742	1.25641248587079	25.356049785758	9.89782521833438	3.5751103047297	14.272309743691	2.08153269951023	4.47276104003302	6.9750603378922	6.53747549389232	2.67915082970242	6	0	26.9118206005321	9.4093023255814	14.2379297827102	13.2942326490714	38.4513038850452	26.8850372111242
OTU_106	4.29356707770019	19.3237176425638	37.5253789130743	2.00406823540289	30.226612434631	27.4342283699485	0.628206242935397	2.35870230565191	3.29927507277813	2.3834068698198	9.99061682058373	1.38768846634015	0.745460173338836	16.2751407884151	4.35831699592822	0.669787707425605	9	9.89580785598983	0	18.146511627907	8.24301197946378	51.5151515151515	0	17.6875244810027
OTU_94	13.5962957460506	15.8730537778202	34.7962604466689	10.0203411770145	21.2705791206663	37.2321670735015	3.76923745761238	0	0.824818768194532	14.3004412189188	0.713615487184552	7.63228656487083	37.2730086669418	65.8755698578707	2.17915849796411	8.03745248910726	1	0	3.29532497149373	6.04883720930233	47.9593424259711	4.1544477028348	0.640855064750754	17.6875244810027
OTU_134	3.57797256475016	0	0	44.757523923998	0	5.22556730856161	5.65385618641857	4.71740461130382	3.29927507277813	11.3211826316441	0.713615487184552	0	0	0	0	4.68851395197923	9	0	0.549220828582288	0	0	0.83088954056696	0.640855064750754	0
OTU_83	4.29356707770019	0	30.0203031304594	56.7819333364153	15.1133062173155	28.7406201970889	1.88461872880619	0.589675576412977	0.824818768194532	6.55436889200445	57.0892389747642	0.693844233170076	0.745460173338836	27.1252346473585	0	4.68851395197923	35	0	0	18.8186046511628	24.7290359383913	19.941348973607	1.92256519425226	7.78251077164121
OTU_236	2.1467835388501	13.1125226860254	18.4215496482365	54.1098423558781	6.71702498547356	32.0065997649399	10.6795061299017	7.07610691695572	3.29927507277813	2.97925858727475	26.4037730258284	2.08153269951023	0.745460173338836	9.30008045052293	6.53747549389232	4.01872624455363	27	1.41368683656998	8.78753325731661	18.8186046511628	9.74174143027537	10.8015640273705	6.40855064750754	14.8575205640423
OTU_206	1.43118902590006	10.3519915942306	2.7291184664054	4.00813647080579	54.2959519659113	7.18515504927222	0	0	0	1.1917034349099	2.85446194873821	0	0	3.10002681684098	0	0.669787707425605	4	0.706843418284988	0	91.4046511627907	95.1693201265363	2.49266862170088	0	0.70750097924011
OTU_44	9.30272866835042	33.8165058744866	698.654327399783	44.0895011788637	61.5727290335076	410.207033722087	11.3077123728371	25.945725362171	22.2701067412524	26.2174755680178	8.56338584621463	8.32613079804091	4.47276104003302	22.4751944220971	11.6221786558086	14.0655418559377	61	2.82737367313995	17.5750665146332	81.3232558139535	41.9644246227247	193.597262952102	1.92256519425226	58.015080297689
OTU_115	0.715594512950032	0	6.14051654941215	0	1.67925624636839	3.91917548142121	0.628206242935397	3.53805345847786	61.8614076145899	21.4506618283782	0	0	0	0	0.726386165988036	0	0	2.82737367313995	0.549220828582288	0	2.24809417621739	0	0.640855064750754	0.70750097924011
OTU_194	1.43118902590006	13.1125226860254	36.8430992964729	52.1057741204752	2.79876041061398	27.4342283699485	1.25641248587079	27.7147520914099	2.47445630458359	1.1917034349099	26.4037730258284	4.85690963219053	2.23638052001651	1.55001340842049	2.90554466395214	1.33957541485121	15	4.94790392799491	7.68909160015203	4.7046511627907	4.49618835243479	9.13978494623656	1.92256519425226	5.66000783392088
OTU_52	0.715594512950032	0	0	0	761.262831687004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.672093023255814	24.7290359383913	0	0	0
OTU_294	0.715594512950032	38.6474352851275	21.8329477312432	30.0610235310434	22.9498353670347	19.595877407106	0	0	0	0	34.2535433848585	0	0	24.8002145347278	0.726386165988036	0	22	1.41368683656998	0	17.4744186046512	31.4733184670435	22.4340175953079	0	17.6875244810027
OTU_24	2.1467835388501	36.5770369662814	113.940695972426	47.4296149045352	61.0129769513849	101.245366603381	49.6282931918964	321.962864721485	419.832753011017	48.263989113851	9.99061682058373	65.2213579179871	38.0184688402806	97.6508447304907	109.684311064193	118.552424214332	131	74.2185589199237	335.573926263778	88.7162790697674	59.9491780324638	24.0957966764418	363.364821713677	65.7975910693302
OTU_21	2.1467835388501	2.07039831884612	0.68227961660135	1.3360454902686	1.11950416424559	3.26597956785101	0	0.589675576412977	1.64963753638906	3.5751103047297	2.85446194873821	1.38768846634015	0.745460173338836	3.10002681684098	1261.73277032122	1.33957541485121	4	646.054884312479	0.549220828582288	693.6	75.6858372659856	0.83088954056696	0.640855064750754	183.242753623188
OTU_103	0.715594512950032	9.66185882128188	0	0	17.9120666279295	0	0	50.122423995103	125.372452765569	0	0	0	15.6546636401156	1.55001340842049	0	2.67915082970242	0	0	0.549220828582288	0	0.749364725405798	0	0	2.83000391696044
OTU_140	5.00916159065023	17.9434520966663	4.0936776996081	4.67615921594009	13.4340499709471	5.22556730856161	9.42309364403095	6.48643134054275	2.47445630458359	7.74607232691435	14.9859252308756	11.1015077307212	44.7276104003302	10.0750871547332	5.81108932790429	9.37702790395847	13	2.12053025485496	0	7.39302325581395	13.4885650573044	3.32355816226784	4.48598545325528	11.3200156678418
OTU_57	2.1467835388501	64.8724806571783	53.2178100949053	56.113910591281	31.9058686809994	72.5047464062924	52.1411181636379	9.43480922260763	1.64963753638906	28.6008824378376	35.6807743592276	15.2645731297417	32.8002476269088	144.151246983105	7.9902478258684	14.7353295633633	22	3.53421709142494	2.19688331432915	25.5395348837209	52.4555307784059	87.2434017595308	0.640855064750754	53.7700744222483
OTU_151	0.715594512950032	10.3519915942306	0	0	35.2643811737362	0	0	0	0	0	0	0	0	9.30008045052293	0	0	0	0.706843418284988	0	77.2906976744186	11.9898356064928	0	0	12.0275166470819
OTU_97	1.43118902590006	0	2.04683884980405	0.668022745134298	0	1.3063918271404	1.25641248587079	0.589675576412977	0	0	0.713615487184552	0.693844233170076	3.72730086669418	0	1.45277233197607	0.669787707425605	1	200.743530792936	0	0.672093023255814	0	4.1544477028348	0.640855064750754	1.41500195848022
OTU_23	0	712.217021683064	0	0.668022745134298	7.27677706759636	0	0	0.589675576412977	0.824818768194532	2.97925858727475	0	0	0	602.18020917136	0	0.669787707425605	15	0	0	490.627906976744	475.097235907276	0	0	527.088229533882
OTU_247	0	137.336421816792	76.4153170593512	0	55.4154561301569	120.841244010487	1.25641248587079	7.6657824933687	0.824818768194532	0.59585171745495	21.4084646155366	0.693844233170076	1.49092034667767	98.425851434701	0	0.669787707425605	4	0.706843418284988	16.4766248574686	81.9953488372093	33.7214126432609	147.898338220919	14.0988114245166	74.2876028202115
OTU_33	0	122.153500811921	31.3848623636621	35.4052054921178	69.9690102653496	36.5789711599313	0	250.612119975515	59.3869513100063	0	23.5493110770902	0	0	63.55054974524	199.75619564671	0	17	154.798708604412	219.139110604333	61.1604651162791	101.913602655189	24.9266862170088	307.610431080362	74.9951037994516
OTU_36	0	231.884611710765	0	0.668022745134298	345.926786751888	0	0.628206242935397	40.6876147724954	28.8686568868086	39.3262133520267	2.14084646155366	0	0	197.626709573612	63.9219826069472	0.669787707425605	147	65.7364379005038	113.688711516534	150.548837209302	134.885650573044	3.32355816226784	86.5154337413518	347.382980806894
OTU_68	0	153.209475594613	0	0	179.680418361418	0	0	0	0	0	0	0	0	169.726468222043	22.5179711456291	0	0	22.6189893851196	0	196.251162790698	116.151532437899	0	0	166.970231100666
OTU_397	0	54.5204890629478	0	0	0	0	0	0	0	0	0	0	0	33.3252882810405	0	0	0	0	0	0	0	0	0	0
OTU_60	0	107.660712579998	0	0	208.787526631803	0	0	70.1713935931443	117.124265083623	0.59585171745495	0	0	0	70.5256100831322	0	0	0	0.706843418284988	42.8392246294185	157.941860465116	50.9568013275943	0	36.528738690793	84.9001175088132
OTU_112	0	84.1961982997421	0.68227961660135	0	17.9120666279295	0	0	0	0	0	0	0	0	3.87503352105122	0	0	0	0	0	23.5232558139535	0	0	0	50.2325695260478
OTU_674	0	35.196771420384	33.4317012134662	15.3645231380889	19.0315707921751	34.6193834192207	3.76923745761238	0.589675576412977	0	19.6631066760134	24.9765420514593	0	0	20.9251810136766	0.726386165988036	0	7	0	0	41.6697674418605	109.407249909246	30.7429130009775	0	29.7150411280846
OTU_63	0	37.2671697392301	6.14051654941215	7.34825019647728	16.7925624636839	16.329897839255	0	100.834523566619	37.1168445687539	0	14.272309743691	0	0	19.3751676052561	65.3747549389232	0	7	41.7037616788143	57.118966172558	5.37674418604651	17.2353886843334	4.98533724340176	78.184317899592	19.8100274187231
OTU_98	0	55.2106218358965	0	0	50.9374394731745	0	0	0	0	0	0	0	0	82.9257173504961	0	0.669787707425605	0	0	2.74610414291144	17.4744186046512	39.7163304465073	0	0	12.0275166470819
OTU_84	0	33.1263731015379	0.68227961660135	0	69.9690102653496	0	0	0	0	1.1917034349099	15.6995407180602	0	0	47.2754089568249	0	0	51	0.706843418284988	0	20.8348837209302	50.9568013275943	7.47800586510264	0	30.4225421073247
OTU_100	0	31.0559747826918	16.3747107984324	4.67615921594009	69.9690102653496	0	0	0	0	0.59585171745495	0	0	0	7.75006704210244	0	0	0	0	0	10.753488372093	11.9898356064928	0	0	14.1500195848022
OTU_95	0	37.9573025121788	0	0	84.5225644005423	0	0	0	0	0.59585171745495	0	0	0	41.8503620273532	0	0	0	0	0	18.146511627907	5.24555307784058	0	0	0.70750097924011
OTU_256	0	23.464514280256	0.68227961660135	2.67209098053719	49.2581832268061	3.26597956785101	0	0	0	0	0	0	0	6.20005363368195	0	0	2	0	0	17.4744186046512	25.4784006637971	0.83088954056696	0.640855064750754	1.41500195848022
OTU_114	0	9.66185882128188	0	0	0	0	0	0	0	0	0	0	0	21.7001877178868	22.5179711456291	0	0	48.7721958616641	0	0	0	0	0	0
OTU_477	0	12.4223899130767	0	1.3360454902686	52.0569436374201	0	0	0	0.824818768194532	0	0	0	0	3.87503352105122	7.9902478258684	0	0	17.6710854571247	2.19688331432915	26.2116279069767	9.74174143027537	2.49266862170088	0	4.95250685468077
OTU_99	0	4.14079663769223	1.3645592332027	3.34011372567149	0	0	0	17.6902672923893	3.29927507277813	0.59585171745495	5.70892389747642	0	0	0.775006704210244	135.107826873775	0	11	4.24106050970992	8.78753325731661	8.73720930232558	2.99745890162319	0.83088954056696	5.76769558275679	1.41500195848022
OTU_90	0	15.1829210048715	27.9734642806554	25.3848643151033	6.15727290335076	16.9830937528252	0	0	0	0	61.3709318978715	0	0	3.87503352105122	0	0	93	0	0	4.7046511627907	5.24555307784058	63.147605083089	0	7.78251077164121
OTU_111	0	8.97172604833317	0	0	21.8303312027891	0	0	0	0	0	0	0	0	3.10002681684098	0	0	0	0	0	51.0790697674419	4.49618835243479	0	0	9.19751273012143
OTU_246	0	41.4079663769223	19.7861088814392	30.0610235310434	24.6290916134031	13.7171141849742	0	0	0	1.1917034349099	51.3803150772878	0	0	45.7253955484044	0	0	22	0	0	24.1953488372093	49.4580718767827	77.2727272727273	0	33.2525460242852
OTU_39	0	0.690132772948706	485.783087020161	726.140723960982	0	313.534038513697	140.089992174594	0	0	0	323.981431181787	90.1997503121099	34.2911679735865	0	0	126.589876703439	473	0	0	0	0	63.9784946236559	0	0
OTU_75	0	0.690132772948706	235.386467727466	0.668022745134298	0	247.561251243106	0	0	0	13.7045895014639	0	0.693844233170076	0	0	0	0	1	0	0	0	0	0	0	0
OTU_123	0	0.690132772948706	122.810330988243	1.3360454902686	2.23900832849119	46.3769098634843	0	0	3.29927507277813	0	1.4272309743691	0	0	0	0	0	2	0.706843418284988	0	1.34418604651163	2.24809417621739	3.32355816226784	0	0.70750097924011
OTU_80	0	0	6.8227961660135	31.397069021312	115.308928917296	16.9830937528252	0.628206242935397	0	0	0	7.84977035903008	0	0.745460173338836	0	0	0.669787707425605	0	0	0	49.0627906976744	41.9644246227247	0	0	36.7900509204857
OTU_35	0	0	0	0	575.984892504358	0	0.628206242935397	0	1.64963753638906	0	0	1.38768846634015	1.49092034667767	0	0	0.669787707425605	0	0	0	625.718604651163	361.943162371	0	0	399.738053270662
OTU_71	0	0	0	0	131.541739298857	0	0	0	0	0	0	0	0	0	0	0	0	0	0	141.811627906977	65.1947311103044	0	0	83.4851155503329
OTU_364	0	0	0	0	79.4847956614371	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28.9	23.9796712129855	0	0	9.90501370936154
OTU_121	0	0	0	0	86.7615727290335	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.4418604651163	14.2379297827102	0	0	11.3200156678418
