#OTU ID	01	02	03	04	05	06	07	08	09	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64
Zotu12595	0	0	0	0	6	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu10178	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3	2	0	0
Zotu9032	0	0	0	0	3	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	2	0
Zotu4090	0	0	0	0	5	0	0	0	4	0	0	0	0	4	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	8	0	3	8	0	0	0	0	0	2	0	0	0	3	1	2	12	4	0	0	1	0	1	0	0	0	0	2	0	0	0	5	0	0	0
Zotu3130	0	0	0	0	1	0	0	2	3	4	0	0	1	7	0	0	0	0	0	11	0	0	0	5	0	0	0	3	0	3	19	0	25	1	0	1	2	1	0	0	0	0	5	1	1	7	2	1	0	7	0	0	0	1	0	1	0	0	1	3	0	7	0	4
Zotu4990	0	0	0	0	2	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	6	3	0	2	21	1	0	1	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	3	0	0	0	0	0	0
Zotu3900	0	0	0	0	8	0	0	1	2	4	0	3	1	3	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	4	4	0	0	0	0	0	1	0	2	1	10	3	3	1	2	3	0	3	2	0	0	0	0	0	0	0	0	0	7	3	5	8
Zotu4322	0	0	0	0	4	0	0	0	5	0	0	0	0	1	1	0	0	0	3	1	0	0	0	0	0	3	1	0	0	0	2	3	0	0	0	0	3	6	1	2	8	5	0	0	3	8	0	0	0	0	0	2	0	0	0	1	0	0	0	1	0	0	0	0
Zotu4157	0	0	0	0	1	0	0	0	0	1	0	0	0	9	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	3	1	2	0	0	0	0	0	9	1	9	0	0	1	0	0	0	0	0	2	1	0	0	0	0	1	0	0
Zotu1440	0	0	0	0	1	0	0	2	2	0	0	2	3	20	12	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	95	0	0	3	0	3	0	0	4	0	0	1	27	13	12	8	0	0	0	0	0	0	0	0	0	0	0	2	0	25	10	1
Zotu8842	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu2792	0	0	0	0	12	0	0	3	6	0	0	1	0	1	0	0	0	0	1	7	2	0	0	0	0	0	0	0	0	1	3	2	10	0	1	0	4	7	4	0	5	1	4	2	6	0	6	12	0	20	0	3	0	6	0	5	1	0	0	2	1	1	0	2
Zotu4794	0	0	0	0	19	0	0	1	7	3	0	0	0	4	3	0	1	0	0	2	2	0	0	0	2	0	0	0	0	0	1	0	0	0	0	1	10	8	1	1	1	0	5	2	3	0	2	1	0	4	1	0	0	0	0	2	0	0	0	0	2	0	0	1
Zotu10003	0	0	0	0	1	0	0	7	2	0	0	0	0	0	0	0	0	0	2	6	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	5	0	1	0	2	1	0	2	0	0	2	0	1	1	0	0	2	2	2	0	0	2	0	3	0	0	0	0
Zotu9930	0	0	0	0	2	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	3	2	0	0	0	0	0	1	0	0	0	0	0	0	0	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
Zotu3810	0	0	0	0	5	0	0	1	3	0	0	0	4	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	11	0	1	5	0	0	0	0	0	0	0	1	0	0	1	3	13	0	0	0	0	1	0	3	0	0	0	0	0	0	4	3	5	1
Zotu7645	0	0	0	0	2	0	0	0	3	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	5	2	3	0	3	2	7	0	5	1	0	1	0	5	0	2	0	3	0	0	0	0	0	0	5	0	4	0
Zotu3736	0	0	0	0	4	0	0	1	0	0	0	7	4	6	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	5	0	44	7	0	0	0	5	0	0	3	0	2	2	1	3	8	2	3	0	0	0	0	0	0	0	3	0	0	2	2	1	0	2	5
Zotu6785	0	0	0	0	1	0	0	2	7	0	0	0	0	7	0	0	0	0	1	3	4	0	0	0	0	0	0	0	0	0	0	6	4	0	0	0	0	2	0	0	0	0	0	0	0	1	0	2	0	0	1	0	0	0	0	0	0	0	0	0	2	6	3	0
Zotu9690	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	3	0	0	3	0	0	3	1	0	3	0	0	0	4	0	0	2	0	0	0	0	0	3	0	0	0	0	0	0	1	0
Zotu5484	0	0	0	0	2	0	0	0	0	0	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	11	0	3	4	0	0	0	1	1	2	0	0	1	4	0	2	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Zotu4331	0	0	0	0	3	0	0	0	0	4	0	0	0	28	0	0	0	0	0	6	0	0	0	0	0	0	1	1	0	0	0	3	3	0	0	0	2	6	0	1	2	0	5	0	2	3	1	6	0	1	0	8	0	0	1	0	0	0	0	1	0	0	0	0
Zotu2710	0	0	0	0	2	0	0	3	4	3	0	1	1	3	6	5	0	0	0	6	0	0	0	0	0	0	0	1	0	13	5	31	9	0	0	2	2	0	0	3	3	1	6	0	2	13	2	2	0	4	3	2	0	0	0	0	0	0	0	0	5	3	4	3
Zotu6629	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	1	4	0	0	0	0	0	1	0	0	0	2	2	2	9	1	3	0	2	0	0	0	0	0	0	0	0	0	0	8	2	0	0
Zotu7275	0	0	0	0	5	0	0	0	3	0	0	0	0	1	0	0	0	1	0	2	0	0	0	4	0	0	0	2	0	0	0	2	17	0	0	0	0	1	0	0	2	0	0	0	12	2	0	0	0	0	0	2	0	0	0	4	0	1	0	0	3	8	0	1
Zotu9884	0	0	0	0	3	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	5
Zotu240	0	0	0	0	5	0	0	3	6	10	3	878	597	263	9	9	7	1	1	7	3	0	0	1	1	4	0	4	2	15	24	16	34	2	2	0	12	2	2	3	5	1	3	2	5	39	5	13	0	0	0	7	0	0	1	7	0	3	2	3	3	50	9	27
Zotu7431	0	0	0	0	2	0	0	2	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	5	0	0	1	0	1	4	0	0	0	0	1	0	11	2	4	1	1	0	3	0	2	0	0	0	0	1	4
Zotu2630	0	0	0	0	1	0	0	3	0	0	0	0	0	1	0	0	0	0	6	1	0	0	0	0	2	0	0	0	0	1	5	3	16	0	0	0	0	6	5	2	0	0	1	0	2	15	10	1	0	0	0	4	0	0	0	2	0	0	0	0	3	4	15	20
Zotu2266	0	0	0	0	15	0	0	7	13	1	3	0	2	3	0	3	0	0	2	1	0	0	0	0	5	0	0	0	0	5	0	13	4	8	0	0	7	4	6	0	5	8	10	1	5	13	0	6	1	5	0	7	0	3	0	2	0	3	3	1	0	4	1	1
Zotu8754	0	0	0	0	2	0	0	0	1	0	0	0	0	2	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	3	0	0	1	0	3	0	0	0	2	0	3	0	0	0	0	5	0	0	0	0	0	0	0	0	0	1	0	0	0	1
Zotu4295	0	0	0	0	7	0	0	2	4	0	0	3	1	3	0	2	0	3	0	0	0	0	0	0	0	0	0	1	0	3	0	0	10	0	0	0	1	2	0	0	1	0	5	0	3	0	1	7	0	2	1	3	0	0	2	5	0	1	0	0	0	0	2	0
Zotu7946	0	0	0	0	1	0	0	0	1	1	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	10	3	0	0	0	0	0	0	1	0	0	0	0	0	3	5	0	2	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0
Zotu4836	0	0	0	0	3	0	0	1	1	0	0	2	0	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	1	1	0	2	0	3	3	2	3	0	9	0	0	0	2	2	3	3	0	0	0	3	0	0	0
Zotu9840	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	2	5	0	0	0	0	0	0	0	0	0	0	0	0	7	2	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2
Zotu1983	0	0	0	0	2	0	0	1	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	2	3	3	0	0	4	1	2	0	50	8	25	0	3	6	0	5	0	3	0	2	2	0	0	1	7	21	2	2
Zotu6574	0	0	0	0	1	0	0	0	0	0	0	0	0	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	9	0	0	0	3	0	2	0	1	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2
Zotu9469	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	2	0	0	0	0	3	2	0	0	0	0	0	0	5	0	1	0	0	0	2	0	0	0	2	1	0	0	0
Zotu11832	0	0	0	0	5	0	0	4	3	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu7949	0	0	0	0	3	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	2	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	3	2	0
Zotu9058	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	1
Zotu11369	0	0	0	0	4	0	0	0	3	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	5	0	3	0	3	6	0	0	0	4	4	2	0	0	0	0	0	0	1	0	0	0	0	0	4	0	0	0	2	1	0	0	0
Zotu9259	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3	0	0	0	0	0	0	0	1	0	3	0	1	0	0	1	0	0	0	0	0	0	0	7	5	1	0
Zotu1473	0	0	0	0	3	0	0	2	4	1	0	0	5	1	2	0	0	0	0	9	0	0	0	0	0	1	0	0	0	10	7	3	0	15	3	0	15	14	10	0	3	0	12	0	26	3	6	8	2	13	0	13	0	3	1	17	2	2	0	9	8	3	2	3
Zotu4460	0	0	0	0	1	0	0	3	8	3	0	0	0	9	2	0	0	0	0	10	0	0	0	0	0	0	0	1	0	4	0	1	10	1	0	3	0	3	3	0	0	7	7	0	1	12	4	1	0	4	0	0	0	0	5	0	0	2	0	2	5	4	0	0
Zotu6772	0	0	0	0	2	0	0	2	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	1	0	1	1	0	0	0	7	0	1	0	0	0	0	0	0	0	0	0	0	5	0	8	0
Zotu5907	0	0	0	0	3	0	0	0	0	0	0	2	10	2	1	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	3	0	5	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2	7
Zotu12120	0	0	0	0	4	0	0	0	1	1	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	2	0	0	2	0	1	3	0	0	0	2	5	2	1	0	5	6	0	1	9	4	2	0	7	0	0	0	2	0	0	0	0	0	2	0	3	0	2
Zotu2766	0	0	0	0	6	0	0	4	0	3	0	10	10	8	3	0	1	0	1	3	0	0	0	0	0	0	0	0	1	6	4	2	28	1	0	0	1	0	4	3	2	1	0	0	8	10	8	4	0	0	0	3	0	0	0	1	0	0	1	0	4	0	0	2
Zotu5607	0	0	0	0	3	0	0	0	0	1	0	0	0	1	0	0	0	0	2	2	0	0	0	3	2	0	0	0	0	0	0	5	6	0	0	0	0	0	2	0	1	1	4	2	6	8	3	4	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
Zotu2940	0	0	0	0	5	0	0	0	2	0	0	1	7	5	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	15	7	0	0	1	0	0	4	5	0	0	0	5	1	2	2	3	27	9	0	2	0	3	0	1	0	0	0	0	0	0	11	2	2	2
Zotu7085	0	0	0	0	1	0	0	0	0	0	0	0	1	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	1	0	1	0	0	0	6	0	1	0	0	1	0	0	0	0	0	0	2	0	0	0	8	1	0	1
Zotu4786	0	0	0	0	1	0	0	0	0	0	0	0	0	4	5	0	0	0	3	3	0	0	0	0	0	0	0	0	0	0	1	0	23	0	0	0	0	0	0	0	0	0	0	0	2	10	1	6	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0
Zotu2497	0	0	0	0	8	0	0	3	7	5	1	0	0	9	1	0	2	0	0	6	0	0	0	0	0	0	2	3	0	0	0	1	42	0	0	0	3	4	1	2	3	1	2	2	2	10	17	0	0	0	1	5	0	4	0	3	0	1	0	0	1	2	3	12
Zotu3441	0	0	0	0	1	0	0	0	0	0	0	2	2	8	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	8	6	4	10	2	0	0	0	1	0	1	0	0	1	0	11	2	3	0	0	0	0	0	0	2	0	0	0	0	0	0	0	9	12	1
Zotu7178	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	4	0	0	0	8	0	0	0	5	0	0	0	0	0	0	0	0	1	4	1	0	1	0	0	0	2	2	1	0	2	2	0	0	0	0	0
Zotu12421	0	0	0	0	2	0	0	7	0	1	2	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	1	0	1	6	3	1	0	0	6	1	0	0	0	0	0	1	0	0	3	0	0	1	0	1	2	0	0	0	0	0
Zotu5771	0	0	0	0	4	0	0	6	2	1	1	0	0	0	0	0	0	0	5	4	0	0	0	0	0	0	0	0	1	0	0	0	2	1	0	0	5	10	2	5	1	0	3	2	0	1	2	0	0	1	0	2	0	0	2	1	0	0	0	0	0	0	0	0
Zotu7165	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	10	2	0	0	0	0	0	2	1	0	2	0	6	2	0	4	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	2
Zotu639	0	0	0	0	3	0	1	1	2	3	2	63	124	44	34	0	2	3	7	3	3	0	0	1	0	1	0	0	1	6	24	0	111	6	0	2	13	5	3	4	8	0	6	4	37	47	43	21	0	6	2	8	0	1	0	4	1	0	0	0	0	11	11	29
Zotu3891	0	0	0	0	4	0	0	0	2	4	1	2	1	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	6	3	8	1	0	0	0	0	1	2	0	1	0	7	0	0	9	10	8	0	0	0	4	0	1	0	0	0	0	0	0	3	3	0	1
Zotu3715	0	0	0	0	1	0	0	5	5	0	0	0	0	6	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	14	0	7	3	0	0	0	4	1	0	2	0	0	0	0	0	9	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	12
Zotu3603	0	0	0	0	3	0	0	1	2	0	0	0	2	6	2	1	0	1	0	0	2	0	0	0	0	0	0	0	0	0	14	13	10	3	0	0	3	3	0	2	4	1	0	0	17	6	3	2	0	0	0	0	0	2	2	5	0	0	0	0	4	0	1	1
Zotu3772	0	0	0	0	2	0	0	0	0	0	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	4	12	0	0	0	1	0	0	0	0	0	3	0	2	13	8	0	0	4	0	1	0	0	0	0	0	0	0	0	20	0	2	6
Zotu2053	0	0	0	0	2	0	0	1	0	0	0	20	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	5	3	1	3	4	1	0	2	0	1	0	23	40	6	2	1	0	0	9	0	2	0	1	0	0	0	0	5	2	3	9
Zotu4522	0	0	0	0	1	0	0	3	0	2	0	0	0	1	0	0	0	0	5	5	0	0	0	0	0	0	0	0	2	0	0	0	3	7	2	0	1	2	2	0	1	0	1	0	17	3	7	0	0	2	0	1	0	0	0	2	0	0	0	0	0	0	5	3
Zotu4425	0	0	0	0	5	0	0	3	7	0	0	0	0	7	0	0	0	1	0	5	2	0	0	0	0	0	0	0	0	2	0	1	0	0	4	4	0	0	0	0	3	0	0	3	2	1	0	4	0	3	0	5	0	0	0	6	0	2	0	2	0	0	0	0
Zotu1610	0	0	0	0	3	0	0	2	1	0	0	39	47	3	0	0	0	1	2	2	0	0	1	2	1	0	0	0	0	0	3	0	2	0	0	0	0	1	2	0	0	2	1	0	2	11	2	12	0	0	0	0	0	0	0	0	0	0	0	0	22	5	31	6
Zotu7738	0	0	0	0	7	0	0	0	0	0	0	1	3	5	2	0	0	0	0	3	0	0	0	2	0	0	0	0	0	0	4	0	3	0	1	2	2	4	1	0	0	0	0	0	27	1	5	0	0	4	0	4	2	2	0	4	0	0	0	2	3	0	1	3
Zotu1899	0	0	0	0	6	0	0	5	7	3	0	0	0	0	3	3	1	2	3	4	0	0	0	0	1	0	0	0	0	4	7	1	2	3	3	2	8	13	8	3	6	10	14	0	10	4	0	1	0	28	1	6	5	1	0	4	0	2	0	0	0	0	0	0
Zotu6630	0	0	0	0	1	0	0	0	0	0	0	3	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	2	0	0	0	0	2	0	7	1	0	0	0	0	0	0	0	1	0	0	0	0	7	0	0	10
Zotu3786	0	0	0	0	2	0	0	3	8	0	0	0	0	6	0	0	0	0	0	3	0	0	0	0	0	0	0	2	0	0	0	9	3	0	0	0	12	0	5	0	1	3	4	1	0	11	1	0	0	1	0	6	0	0	0	5	0	0	0	0	2	1	0	1
Zotu6671	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	3	2	0	0	0	0	3	2	0	0	1	3	1	0	13	1	1	0	0	0	2	0	0	0	4	0	0	0	0	1	3	5	1
Zotu9689	0	0	0	0	9	0	0	0	5	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	1	0	0	0	0	0	0	0	0	0	0	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Zotu11644	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	2	0	1	0	2	0	5	3	0	3	0	0	0	2	0	3	0	8	0	0	0	3	0	0	0	0
Zotu1500	0	0	0	0	1	0	0	1	3	0	0	5	1	0	0	0	0	1	0	4	0	0	0	0	0	0	0	0	0	172	4	10	0	7	3	0	5	3	2	0	2	1	2	3	4	10	1	6	0	0	1	0	0	5	0	4	0	0	0	0	5	8	0	1
Zotu9052	0	0	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	2	0	0	0	0	0	0	1	4	4	1	4	0	0	1	0	5	0	2	0	0	0	0	0	2	2	0	0	0	1	0	1	0	0	0	0	0	0
Zotu433	0	0	0	0	3	0	0	6	2	4	2	94	56	18	128	2	0	0	5	0	0	0	0	1	0	0	0	0	0	51	31	13	38	4	0	0	1	2	0	0	3	1	1	0	28	39	28	179	0	0	0	3	0	0	0	0	0	0	0	2	19	16	65	99
Zotu8560	0	0	0	0	2	0	0	0	4	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	0	3	7	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	5	0
Zotu5890	0	0	0	0	4	0	0	3	0	1	0	0	0	0	2	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	1	7	1	0	0	6	2	0	0	0	0	2	0	3	4	0	2	0	1	0	1	0	3	0	1	0	2	0	0	0	0	0	0
Zotu2805	0	0	0	0	3	0	0	0	3	0	0	0	0	12	13	4	0	0	0	2	0	0	0	0	0	0	0	0	0	0	7	12	0	7	0	0	8	4	1	0	12	3	6	1	27	8	5	0	0	4	0	1	0	3	0	3	0	1	0	1	0	0	0	0
Zotu11083	0	0	0	0	2	0	0	0	0	0	0	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	4	0	0	0	1	0	0	0	4	0	0	0	0	0	0	1	0
Zotu4764	0	0	0	0	3	0	0	0	2	0	0	5	2	0	10	0	0	3	4	1	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	1	0	0	0	0	0	0	11	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu3884	0	0	0	0	2	0	0	0	1	0	0	0	0	7	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	28	0	0	0	3	0	0	0	0	0	0	0	0	8	11	11	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	15
Zotu12196	0	0	0	0	1	0	0	0	5	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	3
Zotu5373	0	0	0	0	6	0	1	10	12	0	0	0	0	0	0	0	0	2	1	4	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu711	0	0	0	0	4	0	2	0	8	3	4	0	2	36	1	0	0	0	9	20	8	0	0	0	1	1	0	6	1	4	8	69	22	14	3	4	17	10	10	6	4	4	4	2	45	99	31	8	0	11	2	23	3	3	0	6	0	0	2	5	14	15	8	20
Zotu2240	0	0	0	0	3	0	0	0	1	5	1	0	0	19	13	0	0	1	0	8	0	0	0	0	0	3	0	0	0	0	7	10	0	2	0	1	6	1	4	3	1	0	0	0	25	13	0	5	0	2	0	1	1	0	0	0	0	3	0	0	0	2	2	0
Zotu10027	0	0	0	0	3	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	3	0	1	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu9383	0	0	0	0	3	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	3	5	0	0	0	0	0	0	3	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Zotu11462	0	0	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	3	1	0	0	0	1	0	0	2	1	0	0	2	1	1	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu6111	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	5	11	0	0	0	1	2	0	1	1	0	0	0	0	1	0	0	0	0	0	2	0	0	1	2	0	3	1	4	0	0	3	0
Zotu8908	0	0	0	0	1	0	0	2	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	8	1	0	0	0	0	0	0	0	0	0	0	16	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
Zotu6560	0	0	0	0	3	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	1	3
Zotu10470	0	0	0	0	3	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	1	0	0	0	0	0	0	0	2	1	0	1	3	2	0	2	3	3	0	0	0	0	1	0	8	0	2	1	0	0	0	0	0	0	0	1	0	0	3
Zotu2998	0	0	0	0	1	0	1	3	2	3	0	2	1	0	3	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	2	4	4	0	0	16	0	5	0	2	2	10	1	4	1	5	3	0	9	0	2	2	2	0	6	1	0	0	0	0	0	1	0
Zotu1072	0	0	0	0	7	0	0	4	13	1	0	15	42	28	33	1	0	3	0	2	0	0	0	0	2	0	1	0	0	9	34	1	11	3	0	0	8	12	2	0	9	5	0	0	29	5	20	7	0	3	0	10	0	6	0	0	1	0	0	0	5	2	6	9
Zotu6276	0	0	0	0	3	0	0	2	1	0	0	8	9	2	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	3	5	0	5	0	0	0	3	0	4	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	4	0
Zotu1925	0	0	0	0	2	0	0	0	0	0	0	1	5	11	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	41	0	1	0	7	0	0	0	2	0	2	0	35	45	19	8	0	0	3	1	0	0	0	1	0	0	0	0	1	2	0	0
Zotu4655	0	0	0	0	3	0	0	3	0	0	0	2	0	0	3	0	0	0	0	4	0	0	0	0	0	0	0	0	0	9	2	3	8	3	0	0	0	2	0	0	0	0	6	0	0	9	0	0	0	1	0	0	0	0	0	5	0	0	0	0	0	0	0	2
Zotu6355	0	0	0	0	1	0	0	2	0	0	0	0	0	1	2	0	0	0	2	3	1	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	2	8	2	3	0	1	0	0	0	0	0	0	2	0	0	0	0	1	2	0	0
Zotu4133	0	0	0	0	2	1	0	1	3	9	0	0	0	3	0	0	2	0	2	3	2	0	0	0	3	3	0	0	0	0	0	0	1	1	1	0	7	1	8	1	3	5	13	3	0	0	1	0	0	2	0	10	3	3	0	7	0	0	0	3	3	1	1	0
