	18.SPF.CD	11.CON.HFD	20.SPF.HFD	24.SPF.HFD	2.CON.HFD	23.SPF.HFD	17.SPF.CD	1.CON.CD	3.CON.CD	13.SPF.CD	21.SPF.HFD	14.SPF.CD	16.SPF.CD	10.CON.HFD	12.CON.CD	15.SPF.CD	22.SPF.HFD	9.CON.CD	5.CON.CD	6.CON.HFD	8.CON.HFD	19.SPF.HFD	7.CON.CD	4.CON.HFD	taxonomy
OTU_19	0.95082454315852	0.114624128379024	0.43911421691298	0.679580232074338	1.22409451869068	1.08037247988428	0.817320233023215	0.314221587431136	0.0285404418060392	0.832955342047751	1.63464862462344	0.340920003841352	0.232150226991333	0.429069455618128	1.14613180515759	0.236395661444331	2.72664359861592	0.14185784865235	1.74838464462182	1.87906976744186	1.92397448529793	2.49554367201426	0.337058719176867	3.33431257344301	Bacteria;Proteobacteria;Deltaproteobacteria;Desulfovibrionales;Desulfovibrionaceae;;
OTU_45	0.782449363640866	0.162384181870284	0.339959393739081	0.115574869400398	0.534572922719349	0.402314438115903	0.308668811407704	0.26525198938992	0.884753695987214	0.474207249185601	0.0493851548224604	0.187265917602996	0.345645893520429	0.171627782247251	0.628361735283768	0.347640678594605	0.214532871972318	1.74631903340997	0.581527936145952	0.465116279069767	0.140019706477208	0.603760565809902	0.532197977647685	0.308460634547591	Bacteria;Bacteroidetes;;;;;
OTU_28	1.59461199425544	0.253128283503677	5.05689598186883	2.64897600665711	1.30931628897928	4.49326462345177	0.891226849839144	2.00367271985309	0.799132370569096	1.27005071955796	2.75569163909329	0.80188226255642	0.696450680973999	1.15848753016895	0.945056049866787	1.24223602484472	4.44982698961938	1.22291248838233	0.676548840744964	1.01860465116279	0.399315459212778	3.12230464033121	3.20205783218024	0.665883274578927	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;
OTU_50	1.203387312435	0.248352278154552	0.368289343217338	0.0878369007443022	0.52295177222545	0.239580508091493	0.617337622815407	0.661089573556417	1.32998458816142	0.597913488103583	0.0296310928934762	0.360126764621147	0.613908378043747	0.289621882542237	0.879706429397275	0.542319458607583	0.394463667820069	2.00068483099349	0.839984796655264	0.637209302325581	0.363014053829798	0.460008050140877	1.20188043285436	0.372111241676459	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Porphyromonadaceae;;
OTU_6	2.71876392809389	1.90085012895214	8.98059398460739	2.78304285516157	3.56381948479566	5.22104692161649	1.3564037909747	2.15058151397674	4.24681774073863	1.77724629912169	1.13092004543434	0.955536348794776	1.92426743706149	3.19120407615983	2.7446840597195	1.8494484101233	6.1038062283737	5.65963899623343	1.91942227290004	4.88372093023256	2.76927863921589	3.19130584785234	5.68121341138904	4.08832745789268	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Rikenellaceae;Alistipes;
OTU_62	0.485316693903828	0.02388002674563	0.0566598989565135	0.0046229947760159	0.0154948673251985	0.0497242563963475	0.386922876271629	0.024484799020608	0.0171242650836235	2.71741371489835	0	0.235282819552482	0.0464300453982666	0.0429069455618128	0.0804303021163223	0.245666079540187	0.0069204152249135	0	0.0114025085518814	0.0325581395348837	0.0777887258206711	0.00575010062676097	0.00443498314706404	0.0195848021934978	Bacteria;Firmicutes;;;;;
OTU_25	2.81285594017729	0.02388002674563	0.330516077246329	0.00924598955203181	0.166569823745884	0.19889702558539	1.77810625163029	0.26525198938992	0.251155887893145	2.84936703641087	0.0493851548224604	1.98309805051378	1.10916219562526	0.155537677661571	1.55833710350374	2.42421433206638	0.221453287197232	1.45282003619821	0.197643481565944	0.0976744186046512	0.0674168957112482	0.212753723190156	0.0266098988823842	0.0391696043869957	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Porphyromonadaceae;;
OTU_15	0.772544941316298	1.63816983475021	0.458000849898484	2.65822199620914	1.25508425334108	1.4872073049453	0.491261629423528	0.301979187920833	0.245447799531937	0.511319120860995	4.34589362437651	0.403341976375684	0.613908378043747	3.51836953606865	0.673603780224199	0.482061740984518	5.78546712802768	0.156532798512938	0.437096161155454	1.34418604651163	1.20313229269305	4.07107124374677	0.363668618059251	1.45906776341559	Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;;
OTU_59	0.648739662259199	0.019104021396504	0.0188866329855045	0.226526744024779	0.352508231648267	0.009040773890245	0.486914181375533	0.546827178126913	0.279696329699184	0.490701414374665	0.138278433502889	0.364928454816095	0.809946347503095	0.0375435773665862	0.301613632936209	0.514508204320015	0.013840830449827	0.156532798512938	0.786773090079818	0.293023255813953	0.264481667790282	0.0172503018802829	0.0798296966471527	0.773599686643165	Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;;
OTU_81	0.658644084583767	0.520584583054733	0.203031304594173	0.46229947760159	0.561688940538447	0.21697857336588	0.413007564559604	0.171393593144256	0.0399566185284548	0.26390664302503	0.57286779594054	0.585806203783732	1.12979777135782	0.337892196299276	1.13607801739305	0.393992769073885	1.04498269896194	0.36198209656117	0.212846826301786	0.8	0.907535134574496	0.333505836352136	0.20844420791201	1.05757931844888	Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;;
OTU_48	1.59956420541772	0.0382080427930079	0.212474621086926	0.0046229947760159	0.0503583188068952	0.09040773890245	1.78680114772628	0.807998367680065	9.77795536274902	4.14828254504969	0	3.15951214827619	0.990507635163021	0	2.18167194490524	4.47297673125058	0.041522491349481	0.993004940566453	3.77803116685671	0.106976744186047	0.0570450656018254	0.0402507043873268	1.09544083732482	0.0489620054837446	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Porphyromonadaceae;;
OTU_11	2.68409844995791	2.31158658897698	0.443835875159356	1.72900004622995	5.06682161533992	2.28279540728686	1.2477175897748	0.954907161803713	0.176950739197443	1.38138633458414	2.43962664822954	2.54969749351772	2.07387536112258	3.86162510056315	1.70411702608958	0.157597107629554	0.685121107266436	0.117399598884704	0.573926263778031	4	8.16781621117046	1.69052958426772	0.789427000177399	7.42753623188406	Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;;
